codigo_ine_provincia,nombre_provincia,nombre_fundacion,enlace_detalle,codigo_registro,timestamp
12,Castellón/Castelló,TRANSFER,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16193&index=1&lang=es_ES,=16193,2026-01-27T18:50:24.890964
12,Castellón/Castelló,MARÍA ROSA RIPOLL MUÑOZ,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16194&index=1&lang=es_ES,=16194,2026-01-27T18:50:24.901637
12,Castellón/Castelló,BABY ESSENTIALS MI MAMA ME CUIDA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16196&index=1&lang=es_ES,=16196,2026-01-27T18:50:24.922395
12,Castellón/Castelló,PULSO DE VIDA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17575&index=1&lang=es_ES,=17575,2026-01-27T18:50:24.936026
12,Castellón/Castelló,FRANCISCO SEGARRA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17894&index=1&lang=es_ES,=17894,2026-01-27T18:50:24.987214
12,Castellón/Castelló,INDUSTRY 4.0 FOR HUMAN EMPOWERMENT,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18078&index=1&lang=es_ES,=18078,2026-01-27T18:50:25.008726
13,Ciudad Real,GENERAL DE LA UNIVERSIDAD DE CASTILLA LA MANCHA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=3459&index=1&lang=es_ES,=3459,2026-01-27T18:50:28.520368
13,Ciudad Real,CÁBALA PARA LA CAZA Y LA CONSERVACIÓN DE LA NATURALEZA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10381&index=1&lang=es_ES,=10381,2026-01-27T18:50:28.530921
13,Ciudad Real,VALDEPEÑAS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14472&index=1&lang=es_ES,=14472,2026-01-27T18:50:28.551407
13,Ciudad Real,MUSEO DEL VINO DE VALDEPEÑAS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15088&index=1&lang=es_ES,=15088,2026-01-27T18:50:28.561543
13,Ciudad Real,TURISMO DE VALDEPEÑAS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15408&index=1&lang=es_ES,=15408,2026-01-27T18:50:28.582113
13,Ciudad Real,IBEROAMERICANA DE LAS INDUSTRIAS CULTURALES Y CREATIVAS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15507&index=1&lang=es_ES,=15507,2026-01-27T18:50:28.592300
13,Ciudad Real,SOFTWARE Y SOSTENIBILIDAD,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15779&index=1&lang=es_ES,=15779,2026-01-27T18:50:28.612751
13,Ciudad Real,CIENCIAS DE LA EMPRESA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16197&index=1&lang=es_ES,=16197,2026-01-27T18:50:28.627536
13,Ciudad Real,CERES (CENTRO DE RECURSOS SOCIALES),https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16198&index=1&lang=es_ES,=16198,2026-01-27T18:50:28.649374
13,Ciudad Real,CABALLO AYUDA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16199&index=1&lang=es_ES,=16199,2026-01-27T18:50:28.665485
13,Ciudad Real,MENDEZ BONAL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16200&index=1&lang=es_ES,=16200,2026-01-27T18:50:28.684946
13,Ciudad Real,AROMAS DEL MUNDO PARA LA INTEGRACION SOCIAL DE PERSONAS CON DISCAPACIDAD,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16201&index=1&lang=es_ES,=16201,2026-01-27T18:50:28.705265
13,Ciudad Real,ALZHEIMER VALDEPEÑAS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16202&index=1&lang=es_ES,=16202,2026-01-27T18:50:28.715631
13,Ciudad Real,KIRIRA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16203&index=1&lang=es_ES,=16203,2026-01-27T18:50:28.744898
13,Ciudad Real,ODEON,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16475&index=1&lang=es_ES,=16475,2026-01-27T18:50:28.763299
13,Ciudad Real,INTERNACIONAL PARA LA RESTAURACIÓN DE ECOSISTEMAS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17405&index=1&lang=es_ES,=17405,2026-01-27T18:50:28.779175
13,Ciudad Real,JESÚS FERNÁNDEZ,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17581&index=1&lang=es_ES,=17581,2026-01-27T18:50:28.799027
13,Ciudad Real,ARTEMISAN,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17688&index=1&lang=es_ES,=17688,2026-01-27T18:50:28.812219
13,Ciudad Real,GLOBALCAJA CIUDAD REAL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18369&index=1&lang=es_ES,=18369,2026-01-27T18:50:28.826359
14,Córdoba,REDONDO CABRERA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2441&index=1&lang=es_ES,=2441,2026-01-27T18:50:32.342724
14,Córdoba,IDEOR,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2497&index=1&lang=es_ES,=2497,2026-01-27T18:50:32.358329
14,Córdoba,PARA EL FOMENTO DE LA INGENIERIA DEL AGUA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=3469&index=1&lang=es_ES,=3469,2026-01-27T18:50:32.374029
14,Córdoba,JAIME LORING MIRÓ,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4228&index=1&lang=es_ES,=4228,2026-01-27T18:50:32.394850
14,Córdoba,BIOÉTICA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4285&index=1&lang=es_ES,=4285,2026-01-27T18:50:32.415752
14,Córdoba,CÓRDOBA CLUB DE FÚTBOL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4316&index=1&lang=es_ES,=4316,2026-01-27T18:50:32.437529
14,Córdoba,DEL ILUSTRE COLEGIO DE MÉDICOS DE CÓRDOBA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4360&index=1&lang=es_ES,=4360,2026-01-27T18:50:32.458154
14,Córdoba,LOVERA GARCÍA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4529&index=1&lang=es_ES,=4529,2026-01-27T18:50:32.473614
14,Córdoba,URAFIKI HUMANITARIA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4820&index=1&lang=es_ES,=4820,2026-01-27T18:50:32.489956
14,Córdoba,ATA LORENZO AMOR LÓPEZ,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5393&index=1&lang=es_ES,=5393,2026-01-27T18:50:32.499585
14,Córdoba,GRUPO PUMA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5522&index=1&lang=es_ES,=5522,2026-01-27T18:50:32.519069
14,Córdoba,PARADIGMA CÓRDOBA PARA LA CONVIVENCIA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10019&index=1&lang=es_ES,=10019,2026-01-27T18:50:32.531868
14,Córdoba,RICARDO DELGADO VIZCAINO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10319&index=1&lang=es_ES,=10319,2026-01-27T18:50:32.549751
14,Córdoba,ANA GARCÍA DE CUENCA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14161&index=1&lang=es_ES,=14161,2026-01-27T18:50:32.566186
14,Córdoba,FOROS DE CÓRDOBA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14301&index=1&lang=es_ES,=14301,2026-01-27T18:50:32.580766
14,Córdoba,MIGUEL CASTILLEJO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14602&index=1&lang=es_ES,=14602,2026-01-27T18:50:32.594956
14,Córdoba,"ANTONIO FERNÁNDEZ DÍAZ ""FOSFORITO""",https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15527&index=1&lang=es_ES,=15527,2026-01-27T18:50:32.616650
14,Córdoba,MAGTEL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15752&index=1&lang=es_ES,=15752,2026-01-27T18:50:32.632941
14,Córdoba,SOCIAL UNIVERSAL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16205&index=1&lang=es_ES,=16205,2026-01-27T18:50:32.653450
14,Córdoba,RAFAEL DEL ESPINO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16207&index=1&lang=es_ES,=16207,2026-01-27T18:50:32.666819
14,Córdoba,VILLAFRANCA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16208&index=1&lang=es_ES,=16208,2026-01-27T18:50:32.690397
14,Córdoba,EL TEJAR,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16210&index=1&lang=es_ES,=16210,2026-01-27T18:50:32.706545
14,Córdoba,ETEA PARA EL DESARROLLO Y LA COOPERACION,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16211&index=1&lang=es_ES,=16211,2026-01-27T18:50:32.717324
14,Córdoba,PARA LA PROMOCION Y DESARROLLO DE BANGASSOU,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16212&index=1&lang=es_ES,=16212,2026-01-27T18:50:32.738334
14,Córdoba,IBEROLATINOAMERICANA PARA LA COOPERACION EN EDUCACION ESPECIAL Y TECNOLOGICA ADAPTATIVA (RED ESPECIAL ESPAÑA),https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16213&index=1&lang=es_ES,=16213,2026-01-27T18:50:32.756732
14,Córdoba,EMET ARCO IRIS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16214&index=1&lang=es_ES,=16214,2026-01-27T18:50:32.770097
14,Córdoba,ESAN,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16215&index=1&lang=es_ES,=16215,2026-01-27T18:50:32.787797
14,Córdoba,NEFROLOGICA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16216&index=1&lang=es_ES,=16216,2026-01-27T18:50:32.808535
14,Córdoba,"AYDIS, AYUDA AL DISCAPACITADO",https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16217&index=1&lang=es_ES,=16217,2026-01-27T18:50:32.829175
14,Córdoba,MIAOQUEHAGO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17541&index=1&lang=es_ES,=17541,2026-01-27T18:50:32.849770
15,"Coruña, A",OTILIA MILLARES VÁZQUEZ,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2295&index=1&lang=es_ES,=2295,2026-01-27T18:50:36.335075
15,"Coruña, A",PARA LA INVESTIGACIÓN Y DESARROLLO DE LA ENDOCRINOLOGÍA PEDIÁTRICA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4076&index=1&lang=es_ES,=4076,2026-01-27T18:50:36.351904
15,"Coruña, A","PARA LA INVESTIGACIÓN, DESARROLLO E INNOVACIÓN EN SALVAMENTO, SOCORRISMO Y ACTIVIDADES ACUÁTICAS - FUNDACIÓN IDISSA",https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4603&index=1&lang=es_ES,=4603,2026-01-27T18:50:36.366916
15,"Coruña, A",SEDAP PARA EL DESARROLLO DIRECTIVO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4799&index=1&lang=es_ES,=4799,2026-01-27T18:50:36.378253
15,"Coruña, A",INSTITUTO DE ESTUDIOS POLÍTICOS Y SOCIALES,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5168&index=1&lang=es_ES,=5168,2026-01-27T18:50:36.388595
15,"Coruña, A",INTERNACIONAL PARA EL DESARROLLO DE ECONOMÍAS SOSTENIBLES (FIDES),https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5413&index=1&lang=es_ES,=5413,2026-01-27T18:50:36.413013
15,"Coruña, A",CLOUD,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5527&index=1&lang=es_ES,=5527,2026-01-27T18:50:36.432374
15,"Coruña, A",ESPAÑOLA RETINA PLUS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5579&index=1&lang=es_ES,=5579,2026-01-27T18:50:36.450185
15,"Coruña, A",GALLEGA PARA LA INNOVACIÓN,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5636&index=1&lang=es_ES,=5636,2026-01-27T18:50:36.463345
15,"Coruña, A",BIBLIOTECA DE LA CASA CONSULADO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10158&index=1&lang=es_ES,=10158,2026-01-27T18:50:36.481378
15,"Coruña, A",PÉREZ LUGIN,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10159&index=1&lang=es_ES,=10159,2026-01-27T18:50:36.501984
15,"Coruña, A",ARAGUANEY PUENTE DE CULTURAS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14565&index=1&lang=es_ES,=14565,2026-01-27T18:50:36.528457
15,"Coruña, A","PARA EL FOMENTO DEL CONOCIMIENTO DE LA CONSTRUCCIÓN NAVAL Y DE LAS ACTIVIDADES MARÍTIMAS, EXPONAV",https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14652&index=1&lang=es_ES,=14652,2026-01-27T18:50:36.543129
15,"Coruña, A",PEREGRINUS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15267&index=1&lang=es_ES,=15267,2026-01-27T18:50:36.563960
15,"Coruña, A",ACADEMIA GALEGA DA LÍNGUA PORTUGUESA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15450&index=1&lang=es_ES,=15450,2026-01-27T18:50:36.584255
15,"Coruña, A",HBL (HUGO BRUNO LÍA),https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15774&index=1&lang=es_ES,=15774,2026-01-27T18:50:36.594748
15,"Coruña, A",DELEGACIÓN DE LA FUNDACIÓN HISPANO-LATINOAMERICANA PARA JÓVENES,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15812&index=1&lang=es_ES,=15812,2026-01-27T18:50:36.615326
15,"Coruña, A",NORQUIMIA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15935&index=1&lang=es_ES,=15935,2026-01-27T18:50:36.635908
15,"Coruña, A",ESPAÑOLA MIGUEL DE UNAMUNO CONTRA HOSTIGAMIENTO MORAL EN EL TRABAJO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16220&index=1&lang=es_ES,=16220,2026-01-27T18:50:36.651791
15,"Coruña, A",NORTEMPO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16222&index=1&lang=es_ES,=16222,2026-01-27T18:50:36.667159
15,"Coruña, A","ANDREA DE APOYO A LOS NIÑOS CON ENFERMEDADES DE LARGA DURACION, CRONICAS O TERMINALES",https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16223&index=1&lang=es_ES,=16223,2026-01-27T18:50:36.698475
15,"Coruña, A",MENIÑOS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16224&index=1&lang=es_ES,=16224,2026-01-27T18:50:36.716397
15,"Coruña, A",PARA EL DESARROLLO DE LA EMPLEABILIDAD Y LA FORMACION,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16225&index=1&lang=es_ES,=16225,2026-01-27T18:50:36.730524
15,"Coruña, A",PINARES,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16660&index=1&lang=es_ES,=16660,2026-01-27T18:50:36.739650
15,"Coruña, A",DEGÉN,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17545&index=1&lang=es_ES,=17545,2026-01-27T18:50:36.760353
15,"Coruña, A",PAZOS CUCHILLO DE PAZOS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17707&index=1&lang=es_ES,=17707,2026-01-27T18:50:36.770643
15,"Coruña, A",MONTESCOLA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18117&index=1&lang=es_ES,=18117,2026-01-27T18:50:36.791346
15,"Coruña, A",ESCALERA PARA PECES MIGRATORIOS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18284&index=1&lang=es_ES,=18284,2026-01-27T18:50:36.801486
15,"Coruña, A",ADCAI,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18507&index=1&lang=es_ES,=18507,2026-01-27T18:50:36.821743
15,"Coruña, A",GREENALIA PARA LA TRANSICION ENERGETICA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18569&index=1&lang=es_ES,=18569,2026-01-27T18:50:36.842267
16,Cuenca,GLOBALCAJA CUENCA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5602&index=1&lang=es_ES,=5602,2026-01-27T18:50:40.422526
16,Cuenca,"EXCELLENTIA 2000 FOUNDATION, INC (DELEGACIÓN EN ESPAÑA)",https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14567&index=1&lang=es_ES,=14567,2026-01-27T18:50:40.446777
16,Cuenca,GAIA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15270&index=1&lang=es_ES,=15270,2026-01-27T18:50:40.469051
16,Cuenca,QUIJOTE PARA EL TRANSPORTE,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15950&index=1&lang=es_ES,=15950,2026-01-27T18:50:40.483787
16,Cuenca,MARIA PERONA SAÑUDO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16226&index=1&lang=es_ES,=16226,2026-01-27T18:50:40.498887
17,Girona,IDCISO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4172&index=1&lang=es_ES,=4172,2026-01-27T18:50:44.022779
17,Girona,PEDAGÓGICA CRISTAL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5272&index=1&lang=es_ES,=5272,2026-01-27T18:50:44.038486
17,Girona,YOUNG LIFE,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5728&index=1&lang=es_ES,=5728,2026-01-27T18:50:44.054658
17,Girona,GALA SALVADOR DALÍ,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10083&index=1&lang=es_ES,=10083,2026-01-27T18:50:44.070601
17,Girona,PRINCESA DE GIRONA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15347&index=1&lang=es_ES,=15347,2026-01-27T18:50:44.088731
17,Girona,SAINT GERMAIN SPAIN,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15482&index=1&lang=es_ES,=15482,2026-01-27T18:50:44.101719
17,Girona,ALQVIMIA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16111&index=1&lang=es_ES,=16111,2026-01-27T18:50:44.124996
17,Girona,EL TRAMPOLI,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16227&index=1&lang=es_ES,=16227,2026-01-27T18:50:44.142634
17,Girona,NZURI DAIMA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16228&index=1&lang=es_ES,=16228,2026-01-27T18:50:44.157313
17,Girona,ALCHIMIA SOLIDARIA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16229&index=1&lang=es_ES,=16229,2026-01-27T18:50:44.172660
17,Girona,SANTUARIO GAIA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17702&index=1&lang=es_ES,=17702,2026-01-27T18:50:44.191839
17,Girona,CARE-ALL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17908&index=1&lang=es_ES,=17908,2026-01-27T18:50:44.210579
17,Girona,GABINA PARA LA ACCIÓN DIRECTA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17800&index=1&lang=es_ES,=17800,2026-01-27T18:50:44.231299
17,Girona,MISMAEFICACIA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18003&index=1&lang=es_ES,=18003,2026-01-27T18:50:44.260374
17,Girona,CARLES Y SOFIA MUSIC FOUNDATION,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18242&index=1&lang=es_ES,=18242,2026-01-27T18:50:44.273960
17,Girona,"MARINA, RESEARCH, INNOVATION AND NEUROSCIENCE APPLICATIONS",https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18709&index=1&lang=es_ES,=18709,2026-01-27T18:50:44.288789
17,Girona,KAUTEC,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=19205&index=1&lang=es_ES,=19205,2026-01-27T18:50:44.293057
18,Granada,LUBA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2216&index=1&lang=es_ES,=2216,2026-01-27T18:50:47.824800
18,Granada,PROFESOR NACLE HERRERA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2217&index=1&lang=es_ES,=2217,2026-01-27T18:50:47.845336
18,Granada,EUROÁRABE DE ALTOS ESTUDIOS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2412&index=1&lang=es_ES,=2412,2026-01-27T18:50:47.855640
18,Granada,PARA EL ESTUDIO DE LA ATENCIÓN A LA FAMILIA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2465&index=1&lang=es_ES,=2465,2026-01-27T18:50:47.876496
18,Granada,GRUPO SÉNECA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=3431&index=1&lang=es_ES,=3431,2026-01-27T18:50:47.902396
18,Granada,GLOBALIA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4397&index=1&lang=es_ES,=4397,2026-01-27T18:50:47.923209
18,Granada,MEZQUITA DE GRANADA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4431&index=1&lang=es_ES,=4431,2026-01-27T18:50:47.939395
18,Granada,CAJA RURAL DE GRANADA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4493&index=1&lang=es_ES,=4493,2026-01-27T18:50:47.948603
18,Granada,PARA EL DESARROLLO DE LA FORMACIÓN PROFESIONAL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4677&index=1&lang=es_ES,=4677,2026-01-27T18:50:47.969161
18,Granada,EUROPEAN MUSLIM UNION,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4800&index=1&lang=es_ES,=4800,2026-01-27T18:50:47.990200
18,Granada,EDUCATIVA AL-ANDALUS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4862&index=1&lang=es_ES,=4862,2026-01-27T18:50:48.009140
18,Granada,BAOBAB,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5421&index=1&lang=es_ES,=5421,2026-01-27T18:50:48.024918
18,Granada,"CENTRO IBEROAMERICANO DE GOBERNABILIDAD, ADMINISTRACIÓN Y POLÍTICAS PÚBLICAS LOCALES",https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5439&index=1&lang=es_ES,=5439,2026-01-27T18:50:48.041727
18,Granada,ATHISA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5529&index=1&lang=es_ES,=5529,2026-01-27T18:50:48.056380
18,Granada,IBEROAMERICANA DE NUTRICIÓN (FINUT),https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5593&index=1&lang=es_ES,=5593,2026-01-27T18:50:48.072716
18,Granada,UAPO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5625&index=1&lang=es_ES,=5625,2026-01-27T18:50:48.093465
18,Granada,FEDERICO GARCÍA LORCA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10090&index=1&lang=es_ES,=10090,2026-01-27T18:50:48.112998
18,Granada,GONDWANA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10181&index=1&lang=es_ES,=10181,2026-01-27T18:50:48.132768
18,Granada,CULTURA Y SOCIEDAD,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10352&index=1&lang=es_ES,=10352,2026-01-27T18:50:48.147751
